shreyansh26/ethereum-voting-application,https://github.com/shreyansh26/ethereum-voting-application
PhilipDro/ethereum-front-end,https://github.com/PhilipDro/ethereum-front-end
chen-zhu/Quadratic-Voting-Via-Solidity,https://github.com/chen-zhu/Quadratic-Voting-Via-Solidity
krislander/E-voting,https://github.com/krislander/E-voting
Pelcat/Voting_14,https://github.com/Pelcat/Voting_14
nerdjango/eBallot,https://github.com/nerdjango/eBallot
ankurdaharwal/PowerLedger,https://github.com/ankurdaharwal/PowerLedger
abhisharma1357/voting-dapp,https://github.com/abhisharma1357/voting-dapp
hemor/voting-dapp,https://github.com/hemor/voting-dapp
metadiego/qwestive-voting-tester,https://github.com/metadiego/qwestive-voting-tester
WillGil/BlockchainVoting,https://github.com/WillGil/BlockchainVoting
AbdAsh/E-Voting-System,https://github.com/AbdAsh/E-Voting-System
tiago-nogueira/ProxyVoting,https://github.com/tiago-nogueira/ProxyVoting
yubzee/UNBallot,https://github.com/yubzee/UNBallot
z5208980/voting-solidity,https://github.com/z5208980/voting-solidity
GenesisVision/genesis-markets-voting,https://github.com/GenesisVision/genesis-markets-voting
jujubahamas/Ethereum-Voting-Project,https://github.com/jujubahamas/Ethereum-Voting-Project
Th1nkK1D/ethelection,https://github.com/Th1nkK1D/ethelection
rohanpillai20/Ethereum-Blockhain-Secure-E-voting-Decentralised-Application,https://github.com/rohanpillai20/Ethereum-Blockhain-Secure-E-voting-Decentralised-Application
timmychien/Absentee-Voting,https://github.com/timmychien/Absentee-Voting
eundonglee/ERC223-Voting,https://github.com/eundonglee/ERC223-Voting
zendcreative/permavote-smart-contract,https://github.com/zendcreative/permavote-smart-contract
boxting/boxting-smart-contract,https://github.com/boxting/boxting-smart-contract
mdecourcy/smart-contract-voting,https://github.com/mdecourcy/smart-contract-voting
armmarov/voting_smart_contract,https://github.com/armmarov/voting_smart_contract
Sushma-Varadaiah/voting,https://github.com/Sushma-Varadaiah/voting
FredericCysique/solidity-smart-contracts,https://github.com/FredericCysique/solidity-smart-contracts
isaacadariku/voting-system-smart-contract,https://github.com/isaacadariku/voting-system-smart-contract
jspruance/campaigns-smart-contract,https://github.com/jspruance/campaigns-smart-contract
timmy-oss/voting-smart-contract,https://github.com/timmy-oss/voting-smart-contract
GarageInc/governance-bonds,https://github.com/GarageInc/governance-bonds
sekharkaredla/Smart-Contracts-Blockchain,https://github.com/sekharkaredla/Smart-Contracts-Blockchain
ArnaudBernaille/SoliditySmartContract_VotingWeighted,https://github.com/ArnaudBernaille/SoliditySmartContract_VotingWeighted
r3d-io/Voting-Smart-Contract,https://github.com/r3d-io/Voting-Smart-Contract
xovest/election-smart-contract,https://github.com/xovest/election-smart-contract
sirin-labs/voting-smart-contract,https://github.com/sirin-labs/voting-smart-contract
JayusJay/voting,https://github.com/JayusJay/voting
KuroiKuro/VoteContract,https://github.com/KuroiKuro/VoteContract
MrKampla/votr-contracts,https://github.com/MrKampla/votr-contracts
f107110126/ethereum_voting_dapp,https://github.com/f107110126/ethereum_voting_dapp
ontspace/ontology-node-vote,https://github.com/ontspace/ontology-node-vote
timmy-oss/voting-dapp-contract,https://github.com/timmy-oss/voting-dapp-contract
dragonheaven/decentralized-rating-contract,https://github.com/dragonheaven/decentralized-rating-contract
paul-mcaviney/Simple-Voting-Contract,https://github.com/paul-mcaviney/Simple-Voting-Contract
SerhatAkar/Voting-smart-contract,https://github.com/SerhatAkar/Voting-smart-contract
System-Glitch/Vote,https://github.com/System-Glitch/Vote
komus-Israel/DEVO-smart-contract,https://github.com/komus-Israel/DEVO-smart-contract
jacchevr/voting-smart-contract,https://github.com/jacchevr/voting-smart-contract
kiernangeorge/voting_smart_contract,https://github.com/kiernangeorge/voting_smart_contract
Arrendy/voting-smart-contract,https://github.com/Arrendy/voting-smart-contract
calvinjoshua/Voting-smart-contracts,https://github.com/calvinjoshua/Voting-smart-contracts
IlhemBouriel/E_voting-smart-contract,https://github.com/IlhemBouriel/E_voting-smart-contract
ryukiee23/Voting-Smart-Contract,https://github.com/ryukiee23/Voting-Smart-Contract
jatinj615/Voting_Smart_Contract,https://github.com/jatinj615/Voting_Smart_Contract
kishan75/ethereum_smart_contract_voting,https://github.com/kishan75/ethereum_smart_contract_voting
segun-flexible/voting_smart_contract,https://github.com/segun-flexible/voting_smart_contract
reuseman/voting-smart-contract,https://github.com/reuseman/voting-smart-contract
lucaskf1996/CorporateVotingSmartContract,https://github.com/lucaskf1996/CorporateVotingSmartContract
kuckiananish/Voting-Smart-Contract,https://github.com/kuckiananish/Voting-Smart-Contract
second-state/simple-voting-smart-contract,https://github.com/second-state/simple-voting-smart-contract
michaelmcclimon/Voting-Smart-Contract,https://github.com/michaelmcclimon/Voting-Smart-Contract
andresudi/Voting-Smart-Contract,https://github.com/andresudi/Voting-Smart-Contract
sedat/voting-smart-contract,https://github.com/sedat/voting-smart-contract
ThatsRajeev/Voting-Smart-Contract,https://github.com/ThatsRajeev/Voting-Smart-Contract
MidhaTahir/e-voting-smart-contract,https://github.com/MidhaTahir/e-voting-smart-contract
hdash94/Voting_Smart_Contract,https://github.com/hdash94/Voting_Smart_Contract
laronlineworld/Voting-Betting-Smart-Contract,https://github.com/laronlineworld/Voting-Betting-Smart-Contract
DanielMagro97/eVotingSmartContract,https://github.com/DanielMagro97/eVotingSmartContract
echoarmy/voting-smart-contract,https://github.com/echoarmy/voting-smart-contract
faressalhi/Smart-Contract-for-Voting,https://github.com/faressalhi/Smart-Contract-for-Voting
rugved-mahamune/voting-smart-contract-etheruem,https://github.com/rugved-mahamune/voting-smart-contract-etheruem
EnzoESSONO/smart-contract-E-voting,https://github.com/EnzoESSONO/smart-contract-E-voting
nikolicdan/Voting-with-smart-contract,https://github.com/nikolicdan/Voting-with-smart-contract
DanielMagro97/eVotingSmartContract,https://github.com/DanielMagro97/eVotingSmartContract
echoarmy/voting-smart-contract,https://github.com/echoarmy/voting-smart-contract
faressalhi/Smart-Contract-for-Voting,https://github.com/faressalhi/Smart-Contract-for-Voting
lorenzolashkiba/VotingSystem,https://github.com/lorenzolashkiba/VotingSystem
Prasanna-39/Voting_Smart-Contract_Project,https://github.com/Prasanna-39/Voting_Smart-Contract_Project
jmakwana01/Voting-Smart-Contract,https://github.com/jmakwana01/Voting-Smart-Contract
iguptashivam/Simple-Voting-Smart-Contract,https://github.com/iguptashivam/Simple-Voting-Smart-Contract
rohith14-cmd/Voting-Smart-Contract,https://github.com/rohith14-cmd/Voting-Smart-Contract
mortazesh/Smart-voting-contract,https://github.com/mortazesh/Smart-voting-contract
elducati/voting-smart-contract,https://github.com/elducati/voting-smart-contract
coderRaj07/Voting-Smart-Contract,https://github.com/coderRaj07/Voting-Smart-Contract
utevo/voting-dapp,https://github.com/utevo/voting-dapp
hdbaek/AgendaVoting,https://github.com/hdbaek/AgendaVoting
LawrenceWoronoff/VotingDeployVersion,https://github.com/LawrenceWoronoff/VotingDeployVersion
tnsogs02/SolidityVotingExample,https://github.com/tnsogs02/SolidityVotingExample
joseluisdominguez/voting-contract-dashboard,https://github.com/joseluisdominguez/voting-contract-dashboard
rrithick116/E-Voting-using-smart-contracts,https://github.com/rrithick116/E-Voting-using-smart-contracts
yashbhavsar007/Voting-by-ethereum-smart-contract,https://github.com/yashbhavsar007/Voting-by-ethereum-smart-contract
azmatkamal/voting-app-ethereum-smart-contract,https://github.com/azmatkamal/voting-app-ethereum-smart-contract
saurabh-ittisa/Voting-System-on-Smart-Contract,https://github.com/saurabh-ittisa/Voting-System-on-Smart-Contract
gsingh6122016/voting-system-using-smart-contract,https://github.com/gsingh6122016/voting-system-using-smart-contract
loftdot/Blockchain-Smart-Contract-Voting-App,https://github.com/loftdot/Blockchain-Smart-Contract-Voting-App
michael-steinert/SolidityReactVotingSmartContract,https://github.com/michael-steinert/SolidityReactVotingSmartContract
TrunWu/blockchain_topdenmark,https://github.com/TrunWu/blockchain_topdenmark
denipramulia/NgeVoting,https://github.com/denipramulia/NgeVoting
oliverwalsh7/CL-HACKATHON-HEROKU,https://github.com/oliverwalsh7/CL-HACKATHON-HEROKU
daksh2k/Blockchain_Based_Voting_system,https://github.com/daksh2k/Blockchain_Based_Voting_system
mmednik/voting-system,https://github.com/mmednik/voting-system
kakashi-hatake/SCV,https://github.com/kakashi-hatake/SCV
drLis/homo-vote,https://github.com/drLis/homo-vote
Yangfan999/Votting-Dapp,https://github.com/Yangfan999/Votting-Dapp
Lordfloyd/Vote-SC-for-Tezos,https://github.com/Lordfloyd/Vote-SC-for-Tezos
ma1vvare/Distributed-E-Voting-System-based-on-Smart-contract,https://github.com/ma1vvare/Distributed-E-Voting-System-based-on-Smart-contract
dmegbert/Voting,https://github.com/dmegbert/Voting
nadee13/voting-app,https://github.com/nadee13/voting-app
angelcatanzariti1/online-voting_blockchain,https://github.com/angelcatanzariti1/online-voting_blockchain
bgibers/voting-on-chain,https://github.com/bgibers/voting-on-chain
jerryojay/I-Elect,https://github.com/jerryojay/I-Elect
bgibers/voting-on-chain,https://github.com/bgibers/voting-on-chain
PowVT/PowDAO,https://github.com/PowVT/PowDAO
twzjwang/E-Voting,https://github.com/twzjwang/E-Voting
jerryojay/I-Elect,https://github.com/jerryojay/I-Elect
gyan0890/aeprojectVoting,https://github.com/gyan0890/aeprojectVoting
godwin2912/TRUFFLE-VOTING-DAPP,https://github.com/godwin2912/TRUFFLE-VOTING-DAPP
rstancioiu/elrond-voting,https://github.com/rstancioiu/elrond-voting
podoglyph/dappl_do_voting,https://github.com/podoglyph/dappl_do_voting
loalm/eth_voting,https://github.com/loalm/eth_voting
Slymaster/unit_tests_voting,https://github.com/Slymaster/unit_tests_voting
FreeosDAO/votemvp,https://github.com/FreeosDAO/votemvp
Harshad347/Decentralized-Voting-Management-System,https://github.com/Harshad347/Decentralized-Voting-Management-System
podoglyph/dappl_do_voting,https://github.com/podoglyph/dappl_do_voting
loalm/eth_voting,https://github.com/loalm/eth_voting
Slymaster/unit_tests_voting,https://github.com/Slymaster/unit_tests_voting
AmruthPillai/Ethereum-Voting-Blockchain,https://github.com/AmruthPillai/Ethereum-Voting-Blockchain
anish2197/Voting-dApp,https://github.com/anish2197/Voting-dApp
AntoineMarcel/spotify_discovery_web3,https://github.com/AntoineMarcel/spotify_discovery_web3
sudonims/voting-dapp,https://github.com/sudonims/voting-dapp
KLI9NYC/vote_1,https://github.com/KLI9NYC/vote_1
animeshk08/voting-ethereum,https://github.com/animeshk08/voting-ethereum
dgigafox/consensus,https://github.com/dgigafox/consensus
AmruthPillai/Ethereum-Voting-Blockchain,https://github.com/AmruthPillai/Ethereum-Voting-Blockchain
anish2197/Voting-dApp,https://github.com/anish2197/Voting-dApp
AntoineMarcel/spotify_discovery_web3,https://github.com/AntoineMarcel/spotify_discovery_web3
sudonims/voting-dapp,https://github.com/sudonims/voting-dapp
jasercion/Review_Voting,https://github.com/jasercion/Review_Voting
oliverwalsh7/SCVS-chainlink2021,https://github.com/oliverwalsh7/SCVS-chainlink2021
trapvader23/solidityBallot,https://github.com/trapvader23/solidityBallot
briankostar/ethereumVoteCLI,https://github.com/briankostar/ethereumVoteCLI
GRDN-SVS/vote-contract,https://github.com/GRDN-SVS/vote-contract
abagrov/eth-voting,https://github.com/abagrov/eth-voting
lorcannrauzduel/voting_system,https://github.com/lorcannrauzduel/voting_system
robbiejay/ethereum-smart-contract-app,https://github.com/robbiejay/ethereum-smart-contract-app
TheLazarusNetwork/NetGuardSmartContract,https://github.com/TheLazarusNetwork/NetGuardSmartContract
pavan-kaushal/blockchain-voting,https://github.com/pavan-kaushal/blockchain-voting
shreyasnbhat/decentralized-voting,https://github.com/shreyasnbhat/decentralized-voting
oleksanderkorn/near-voting-app-smart-contract-tutorial,https://github.com/oleksanderkorn/near-voting-app-smart-contract-tutorial
darubiomunoz/smartcontract-voting,https://github.com/darubiomunoz/smartcontract-voting
yippee-ki-yay/WorldOfContracts,https://github.com/yippee-ki-yay/WorldOfContracts
NeroModu/cruzHacks2021,https://github.com/NeroModu/cruzHacks2021
dmytrokohut/VotingDapp,https://github.com/dmytrokohut/VotingDapp
SpidChain/VotingSystem,https://github.com/SpidChain/VotingSystem
EugenWay/VotingApp,https://github.com/EugenWay/VotingApp
axiomatic-aardvark/Decentralized-Voting-Web-App,https://github.com/axiomatic-aardvark/Decentralized-Voting-Web-App
michael-mcmasters/Poll-Booth-Smart-Contract,https://github.com/michael-mcmasters/Poll-Booth-Smart-Contract
Praveen131299/E-Voting-Blockchain,https://github.com/Praveen131299/E-Voting-Blockchain
washboardalex/eth_voting_dapp,https://github.com/washboardalex/eth_voting_dapp
Kuly14/voting_front_end,https://github.com/Kuly14/voting_front_end
sparshanurag/DApp-Using-Smart-Contract-for-Voting-System-,https://github.com/sparshanurag/DApp-Using-Smart-Contract-for-Voting-System-
Tshivasai/E-Voting-Hyperledger-Fabric-Smart-Contract,https://github.com/Tshivasai/E-Voting-Hyperledger-Fabric-Smart-Contract
Vivek123-stack/Voting-System-via-Smart-Contract-in-Blockchain,https://github.com/Vivek123-stack/Voting-System-via-Smart-Contract-in-Blockchain
hrithikgautham/voting-smart-contract-cat-vs-dog,https://github.com/hrithikgautham/voting-smart-contract-cat-vs-dog
pratham1659/Ethereum-Voting-Smart-Contract-on-EVM-,https://github.com/pratham1659/Ethereum-Voting-Smart-Contract-on-EVM-
Rajib-Kumar/Blockchain-Based-E-voting-Using-Smart-Contract,https://github.com/Rajib-Kumar/Blockchain-Based-E-voting-Using-Smart-Contract
mal0312/SC_VotingSystem,https://github.com/mal0312/SC_VotingSystem
prithuadhikary/voter-smart-contract-demo,https://github.com/prithuadhikary/voter-smart-contract-demo
juanibe/solidity-voting-contract,https://github.com/juanibe/solidity-voting-contract
Vaishnav-Kanhirathingal/Solidity-Voting-System-Contract,https://github.com/Vaishnav-Kanhirathingal/Solidity-Voting-System-Contract
Dip11/Blockchain-Decentralized-Voting-DApp-with-Web3-SmartContract-NuxtJs,https://github.com/Dip11/Blockchain-Decentralized-Voting-DApp-with-Web3-SmartContract-NuxtJs
ByronChung/Voting-System,https://github.com/ByronChung/Voting-System
gmussi/solidity-voting,https://github.com/gmussi/solidity-voting
Adarsh-1806/Voting-App,https://github.com/Adarsh-1806/Voting-App
rickyxiaoyang/dapp-voting,https://github.com/rickyxiaoyang/dapp-voting
titan7585/Voting_App,https://github.com/titan7585/Voting_App
Slymaster/voting_dapp,https://github.com/Slymaster/voting_dapp
MosesSupposes/Voting-Ballot,https://github.com/MosesSupposes/Voting-Ballot
fstiehle/solidity-voting,https://github.com/fstiehle/solidity-voting
akshayblockchain/Ethereum-Voting,https://github.com/akshayblockchain/Ethereum-Voting
ClaudioDeMeo/eth-voting,https://github.com/ClaudioDeMeo/eth-voting
shiksb/Truffle-Voting,https://github.com/shiksb/Truffle-Voting
InfinityLoop1309/AutoIncentives-Votium,https://github.com/InfinityLoop1309/AutoIncentives-Votium
dulajkavinda/decentralized-voting,https://github.com/dulajkavinda/decentralized-voting
realdiganta/votium-bribe-automator,https://github.com/realdiganta/votium-bribe-automator
Fantom-foundation/Fantom-Voting,https://github.com/Fantom-foundation/Fantom-Voting
mintymento456/voting-dapp,https://github.com/mintymento456/voting-dapp
betosmith2000/clarity-basic-vote,https://github.com/betosmith2000/clarity-basic-vote
scamilcar/votium-bribe,https://github.com/scamilcar/votium-bribe
usamasarwar188/Blockchain-Voting-Web-DApp,https://github.com/usamasarwar188/Blockchain-Voting-Web-DApp
solanm3/Election_Contract,https://github.com/solanm3/Election_Contract
dmaulick/SmartContractPoweredKickstarter,https://github.com/dmaulick/SmartContractPoweredKickstarter
sumitsingh4411/Online-Voting-using-Blockchain,https://github.com/sumitsingh4411/Online-Voting-using-Blockchain
Sohan083/Blockchain-Enabled-E-Voting-System-Using-Smart-Contracts,https://github.com/Sohan083/Blockchain-Enabled-E-Voting-System-Using-Smart-Contracts
huanlv94/voting-dapp-truffle,https://github.com/huanlv94/voting-dapp-truffle
stephan-wittig/voting-on-ether,https://github.com/stephan-wittig/voting-on-ether
ehthind/Ethereum-voting-dapp,https://github.com/ehthind/Ethereum-voting-dapp
hjk216/CityVotingSC,https://github.com/hjk216/CityVotingSC
harvirhansra/Commit-Reveal-Voting,https://github.com/harvirhansra/Commit-Reveal-Voting
praveen-patare/blockchain-based-voting-app,https://github.com/praveen-patare/blockchain-based-voting-app
Shantanu35/E_Voting-Using-Blockchain,https://github.com/Shantanu35/E_Voting-Using-Blockchain
